year,brand,model,mileage,condition,body_type,color,drive_type,fuel,drive_setup,transmission,interior_type,door_count,star,review_no,date_posted,price
2014,ford,explorer,,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-05-16,8900000
2016,lexus,rx,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-05-26,16500000
2017,toyota,highlander,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-05-26,17500000
2019,mercedes-benz,s560,,brand new,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-26,95000000
2014,mercedes-benz,g-63,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-26,45000000
2005,mercedes-benz,c240,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-05-26,2500000
2012,honda,accord,5,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-06-10,2200000
2008,mercedes-benz,e350,,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-24,2900000
2016,mercedes-benz,gle,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-24,36500000
2008,toyota,camry,98000,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-09-03,1650000
2012,toyota,corolla,5000,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-09-03,4700000
2010,lexus,rx,54823,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,6700000
2011,mercedes-benz,e350,137373,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-09-03,6200000
2013,lexus,gx,106000,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-09-03,13700000
2010,toyota,matrix,,foreign used,hatchbacks,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,3,2020-09-03,2800000
2017,toyota,corolla,72310,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-09-03,7000000
2013,mercedes-benz,e550,62560,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-03,8700000
2006,mazda,mpv,80,locally used,"buses, taxis and vans",blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-09-03,855000
2019,lexus,rx,1492,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,22500000
2015,toyota,camry,54265,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-09-03,6100000
2015,mercedes-benz,cla-class,65012,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-03,8000000
2015,toyota,camry,98012,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-09-03,6100000
2004,honda,accord,78389,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-09-03,930000
2019,kia,optima,26021,locally used,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-09-03,8500000
2011,honda,accord-crosstour,64782,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-03,3100000
1999,lexus,rx,230,locally used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,1100000
2007,toyota,tacoma,185600,foreign used,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-06-11,2700000
2020,toyota,hilux,91,brand new,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-02,23000000
2012,mercedes-benz,gl-450,48500,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-02,6000000
2014,toyota,highlander,10000,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-09-03,12500000
2014,mercedes-benz,glk,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-09-03,10000000
2005,lexus,rx,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,3700000
2000,mercedes-benz,1820,,foreign used,trucks,dark green,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-09-03,10000000
2000,mercedes-benz,1820,,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-09-03,16500000
2016,ford,f-150,32000,foreign used,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-03,20000000
2013,toyota,camry,10000,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-09-03,4150000
2010,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-03,5600000
2008,land-rover,range-rover-sport,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-09-03,4400000
2007,toyota,camry,102000,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-09-03,2500000
2000,mercedes-benz,1722,,foreign used,trucks,yellow,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-09-03,10000000
2010,toyota,corolla,103726,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-09-03,1850000
2008,acura,mdx,,foreign used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,3450000
2006,ford,f-150,12342,foreign used,pickups,brown,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-09-03,3800000
2006,toyota,highlander,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-09-03,3550000
2005,honda,civic,71200,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,19,2020-09-03,550000
2005,toyota,highlander,,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-09-03,3500000
2016,toyota,4-runner,71242,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-09-03,18500000
2001,toyota,corolla,72100,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-09-03,590000
2001,toyota,camry,69700,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-09-03,600000
2013,lexus,gx,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-09-03,13500000
2007,ford,edge,1242,locally used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,2100000
2019,honda,accord,9047,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-08-26,15000000
2010,toyota,venza,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-08-26,6200000
2017,toyota,highlander,,foreign used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-13,16500000
2013,honda,pilot,,locally used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-13,5200000
2010,toyota,rav4,,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-20,3750000
2005,toyota,corolla,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-22,2200000
2015,toyota,rav4,30001,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-17,8000000
2009,toyota,rav4,102000,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-12,3700000
2017,toyota,highlander,19249,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-21,16500000
2010,lexus,es,91000,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-22,4600000
2015,toyota,rav4,39000,foreign used,4 wheel drives & suvs,dark blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-11,7250000
2017,toyota,rav4,32404,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-19,11000000
2010,honda,accord-crosstour,90300,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-29,4000000
2017,toyota,corolla,25332,foreign used,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-05-25,6500000
2015,toyota,venza,70000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,3,2020-07-15,6200000
2010,toyota,camry,100348,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-21,3350000
2008,honda,accord,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-06-03,2350000
2014,toyota,corolla,89032,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-08-22,5200000
2008,toyota,rav4,70361,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-25,3400000
2008,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-20,4200000
2010,lexus,es,71635,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-06-28,4300000
2005,lexus,rx,62535,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-23,3600000
2009,lexus,es,,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-20,3600000
2010,toyota,rav4,,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-20,4400000
2008,toyota,camry,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-17,2900000
2012,lexus,rx,72635,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-28,7000000
2011,toyota,venza,71635,foreign used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-18,5500000
2004,toyota,avalon,61525,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-06-28,2300000
2010,mercedes-benz,ml350,81736,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-23,5400000
2008,toyota,highlander,71635,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-23,5700000
2008,toyota,camry,61735,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-23,2600000
2008,toyota,camry,71635,foreign used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-23,3000000
2015,toyota,rav4,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-25,7500000
2012,mercedes-benz,gl-450,81574,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-11,8500000
2010,mercedes-benz,ml350,72415,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-09,5500000
2010,toyota,camry,71635,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-25,3500000
2012,toyota,corolla,71652,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-07-17,3800000
2017,toyota,highlander,48492,foreign used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-05,17000000
2005,toyota,corolla,75000,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-27,1980000
2010,toyota,rav4,100000,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-08-22,2700000
2013,toyota,hiace,75639,locally used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-07-14,3806289
2017,toyota,land-cruiser-prado,76958,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-15,10150104
2014,toyota,fortuner,78659,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-15,4495046
2009,toyota,rav4,41688,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-16,2718778
2008,toyota,rav4,40651,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-16,2718778
2016,toyota,fortuner,56369,locally used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-16,30269061
2016,jeep,grand-cherokee,36593,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-13,7975082
2018,toyota,land-cruiser,,brand new,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-16,18850194
2020,toyota,land-cruiser,,brand new,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-22,15043905
2009,toyota,land-cruiser,56365,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-22,8337586
2005,toyota,tacoma,1,foreign used,pickups,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-10,4000000
2011,toyota,sienna,75238,foreign used,"buses, taxis and vans",black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-17,6000000
2004,honda,accord,1,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-10,1500000
2011,mercedes-benz,e350,1,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-10,5000000
2000,toyota,tacoma,1,foreign used,"buses, taxis and vans",red,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-07-16,2100000
2004,toyota,sienna,87564,foreign used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-08-22,2100000
2010,volkswagen,cc,1,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-16,2500000
2003,nissan,frontier,99,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-09,2700000
2001,lexus,rx,1,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-11,2100000
2004,mercedes-benz,c-coupe,65000,foreign used,"buses, taxis and vans",white,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-06-14,3000000
2002,nissan,cabstar,100000,foreign used,trucks,blue,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-06-15,4200000
2000,volkswagen,passat,100000,foreign used,saloons,dark blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,2,2020-06-15,1300000
2005,toyota,corolla,10000,foreign used,"buses, taxis and vans",dark blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-15,2600000
2000,mercedes-benz,v-class,100000,foreign used,"buses, taxis and vans",red,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-07-12,1900000
2002,nissan,primera,100,foreign used,hatchbacks,dark blue,2 wheel drive,petrol,lefthand drive,manual,cloth,4,1,2,2020-07-15,1200000
2000,volkswagen,golf,100,foreign used,station wagons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,3,2020-07-15,1300000
1992,renault,master,150000,foreign used,"buses, taxis and vans",white,2 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-06-19,2000000
1997,nissan,micra,150000,foreign used,hatchbacks,green,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,2,2020-06-19,1000000
2003,toyota,avensis,100000,foreign used,station wagons,dark blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-15,2300000
2013,toyota,corolla,100000,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-15,3600000
2004,mazda,6,100000,foreign used,station wagons,dark blue,2 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-06-15,1300000
2002,nissan,cabstar,100000,foreign used,trucks,dark green,4 wheel drive,petrol,lefthand drive,manual,cloth,2,0,0,2020-06-15,2800000
2000,toyota,verso,100000,foreign used,hatchbacks,silver,2 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-06-15,1500000
2002,ford,transit,165000,foreign used,"buses, taxis and vans",white,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-06-14,1600000
2006,peugeot,206,100000,foreign used,convertibles,black,2 wheel drive,petrol,lefthand drive,manual,cloth,2,4,2,2020-08-23,1800000
2018,kymstone,husky,5,brand new,motorbikes,maroon,2 wheel drive,petrol,righthand drive,manual,leather,2,0,0,2020-08-04,295000
2019,bike-master,galaxy,,brand new,motorbikes,red,2 wheel drive,petrol,righthand drive,manual,leather,0,0,0,2020-08-04,290000
2019,mars,3-power,5,brand new,motorbikes,black,2 wheel drive,petrol,righthand drive,manual,leather,2,0,0,2020-08-04,300000
2018,denstar,escape,10,brand new,motorbikes,maroon,other,petrol,lefthand drive,manual,leather,0,0,0,2020-08-04,300000
2018,denstar,escape,10,brand new,motorbikes,maroon,other,petrol,lefthand drive,manual,leather,0,0,0,2020-08-04,300000
2018,qlink,champion,1,brand new,motorbikes,red,2 wheel drive,petrol,lefthand drive,manual,leather,0,0,0,2020-08-04,295000
2008,volkswagen,jetta,10000,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-06-26,1600000
2012,ford,escape,100,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-13,2950000
2011,hyundai,elantra,89000,foreign used,saloons,red,na,petrol,lefthand drive,automatic,cloth,NA,4,2,2020-05-21,2750000
2011,ford,edge,,foreign used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,1,2020-07-21,3200000
2007,volkswagen,golf,,foreign used,hatchbacks,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,3,2020-07-13,1800000
2008,volkswagen,eos,100,foreign used,convertibles,white,2 wheel drive,petrol,lefthand drive,automatic,leather,2,0,0,2020-05-14,2200000
2013,mercedes-benz,gl-550,30000,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-31,12000000
2013,toyota,highlander,39108,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-31,6800000
2009,ford,edge,69800,locally used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-26,1350000
2002,lexus,rx,69780,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-25,1250000
2000,honda,accord,71000,locally used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,37,2020-08-26,420000
2004,toyota,corolla,72100,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-26,1280000
2009,lexus,gs,1000,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,1,2020-06-30,3000000
2006,toyota,corolla,10000,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-26,2100000
2016,kia,cadenza,11,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-30,6000000
2012,hyundai,elantra,10000,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,2,2020-07-22,2500000
2004,toyota,camry,100,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-06-30,1600000
2004,honda,civic,10000,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,19,2020-06-26,1200000
2011,toyota,4-runner,10000,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-26,6000000
2010,mercedes-benz,sprinter,10000,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-22,4500000
2009,jaguar,xf,100,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-30,3700000
2004,honda,civic,100,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,19,2020-06-30,1300000
2007,honda,accord,100,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,37,2020-06-30,1100000
2004,toyota,sienna,100,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-07-15,2200000
2012,toyota,corolla,100,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-15,3600000
2006,toyota,sienna,109000,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-07-21,2100000
2012,kia,sportage,95000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,manual,cloth,4,5,4,2020-06-01,3500000
2007,ford,edge,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-05-13,2400000
2013,toyota,highlander,85000,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-05,6500000
2003,toyota,matrix,,foreign used,hatchbacks,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-07-23,1550000
2005,volkswagen,transporter,,foreign used,"buses, taxis and vans",white,2 wheel drive,petrol,lefthand drive,automatic,cloth,3,0,0,2020-07-23,1700000
2011,toyota,highlander,100,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-25,7500000
2012,toyota,camry,100,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-25,4800000
2009,toyota,rav4,100000,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-25,3850000
2012,toyota,camry,1000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-25,4500000
2011,toyota,venza,100000,locally used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-07-20,3250000
2003,toyota,rav4,100000,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-20,950000
2008,toyota,camry,1000,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-07-29,1250000
2000,mercedes-benz,ml-320,10000,locally used,4 wheel drives & suvs,black,4 wheel drive,diesel,lefthand drive,automatic,cloth,4,5,2,2020-07-24,650000
2000,toyota,corolla,100,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-24,550000
2004,honda,accord,100,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-24,620000
2008,toyota,rav4,10000,locally used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-24,1800000
2005,toyota,rav4,100000,locally used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-20,1250000
2008,toyota,coaster,10000,foreign used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,2,0,0,2020-07-20,9500000
2002,toyota,sienna,100000,locally used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-07-20,920000
2008,lexus,es,10000,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-20,2200000
2003,toyota,avalon,100000,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,5,2020-07-21,820000
2009,toyota,camry,10000,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-07-21,1350000
2003,nissan,pathfinder,100000,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-07-21,650000
2006,toyota,coaster,10000,locally used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,automatic,cloth,2,0,0,2020-07-21,4900000
2004,toyota,camry,10000,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-07-29,920000
2010,toyota,venza,10000,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-07-29,2950000
2000,mercedes-benz,ml-320,10000,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,2,2020-07-30,650000
2008,toyota,sienna,10000,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-07-29,1150000
2003,nissan,pathfinder,10000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-07-30,720000
2004,lexus,gx,10000,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-30,1950000
2004,toyota,corolla,10000,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-07-31,1150000
2008,lexus,rx,100,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-13,2200000
2004,toyota,corolla,100,locally used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-13,890000
2013,toyota,venza,100000,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-08-20,3300000
