year,brand,model,mileage,condition,body_type,color,drive_type,fuel,drive_setup,transmission,interior_type,door_count,star,review_no,date_posted,price
2008,mercedes-benz,c300,45000,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-05,3000000
2008,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-24,4500000
2012,toyota,camry,70548,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-05,3800000
2013,toyota,corolla,62935,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-07-15,4800000
2013,toyota,corolla,94784,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-24,3800000
2007,lexus,gs,75058,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-24,3800000
2012,honda,accord,92801,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-03,3200000
2011,ford,f-150,63580,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-24,6500000
2013,honda,accord,58000,locally used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-03,2800000
2011,ford,f-150,63580,foreign used,pickups,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-03,6500000
2012,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-24,9500000
2007,toyota,camry,108583,locally used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-03,2200000
